기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,search_tag,search_text,fact_text,수치표시
2021-12-31,2021,YTD,2021 YTD,전사(공통),매출액,매출액,5874899,백만원,2021YTD|전사(공통)|매출액|매출액|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2021년 YTD분기 사업부 부문정보 기준 전사(공통)의 매출액은 5874899백만원이며 기준일은 2021-12-31입니다.,5874899
2021-12-31,2021,YTD,2021 YTD,전사(공통),영업이익,영업이익,388770,백만원,2021YTD|전사(공통)|영업이익|영업이익|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2021년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익은 388770백만원이며 기준일은 2021-12-31입니다.,388770
2021-12-31,2021,YTD,2021 YTD,전사(공통),영업이익,영업이익률(%),6.6,%,2021YTD|전사(공통)|영업이익|영업이익률(%)|%,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2021년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 6.6%이며 기준일은 2021-12-31입니다.,6.6
2021-12-31,2021,YTD,2021 YTD,전사(공통),당기순이익,당기순이익,-53211,백만원,2021YTD|전사(공통)|당기순이익|당기순이익|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2021년 YTD분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 -53211백만원이며 기준일은 2021-12-31입니다.,-53211
2021-12-31,2021,YTD,2021 YTD,전사(공통),당기순이익,당기순이익률(%),-0.9,%,2021YTD|전사(공통)|당기순이익|당기순이익률(%)|%,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 전사(공통) 당기순이익률(%) | 사업부 | 부문정보 | 전사(공통) | 당기순이익률(%) | 전사 | 공통 | 순이익률 | net margin | 수익성 | 당기순익률 | %,2021년 YTD분기 사업부 부문정보 기준 전사(공통)의 당기순이익률은 -0.9%이며 기준일은 2021-12-31입니다.,-0.9
2021-12-31,2021,YTD,2021 YTD,실리콘,매출액,매출액,3120292,백만원,2021YTD|실리콘|매출액|매출액|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2021년 YTD분기 사업부 부문정보 기준 실리콘의 매출액은 3120292백만원이며 기준일은 2021-12-31입니다.,3120292
2021-12-31,2021,YTD,2021 YTD,실리콘,영업이익,영업이익,269156,백만원,2021YTD|실리콘|영업이익|영업이익|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2021년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익은 269156백만원이며 기준일은 2021-12-31입니다.,269156
2021-12-31,2021,YTD,2021 YTD,실리콘,영업이익,영업이익률(%),8.6,%,2021YTD|실리콘|영업이익|영업이익률(%)|%,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 실리콘 영업이익률(%) | 사업부 | 부문정보 | 실리콘 | 영업이익률(%) | 실리콘사업부 | silicone | operating margin | op margin | 이익률 | 수익성 | margin | %,2021년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익률은 8.6%이며 기준일은 2021-12-31입니다.,8.6
2021-12-31,2021,YTD,2021 YTD,건자재,매출액,매출액,937944,백만원,2021YTD|건자재|매출액|매출액|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2021년 YTD분기 사업부 부문정보 기준 건자재의 매출액은 937944백만원이며 기준일은 2021-12-31입니다.,937944
2021-12-31,2021,YTD,2021 YTD,건자재,영업이익,영업이익,77270,백만원,2021YTD|건자재|영업이익|영업이익|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2021년 YTD분기 사업부 부문정보 기준 건자재의 영업이익은 77270백만원이며 기준일은 2021-12-31입니다.,77270
2021-12-31,2021,YTD,2021 YTD,건자재,영업이익,영업이익률(%),8.2,%,2021YTD|건자재|영업이익|영업이익률(%)|%,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 건자재 영업이익률(%) | 사업부 | 부문정보 | 건자재 | 영업이익률(%) | 건재 | 건자재사업부 | operating margin | op margin | 이익률 | 수익성 | margin | %,2021년 YTD분기 사업부 부문정보 기준 건자재의 영업이익률은 8.2%이며 기준일은 2021-12-31입니다.,8.2
2021-12-31,2021,YTD,2021 YTD,도료,매출액,매출액,1457456,백만원,2021YTD|도료|매출액|매출액|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2021년 YTD분기 사업부 부문정보 기준 도료의 매출액은 1457456백만원이며 기준일은 2021-12-31입니다.,1457456
2021-12-31,2021,YTD,2021 YTD,도료,영업이익,영업이익,26290,백만원,2021YTD|도료|영업이익|영업이익|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2021년 YTD분기 사업부 부문정보 기준 도료의 영업이익은 26290백만원이며 기준일은 2021-12-31입니다.,26290
2021-12-31,2021,YTD,2021 YTD,도료,영업이익,영업이익률(%),1.8,%,2021YTD|도료|영업이익|영업이익률(%)|%,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2021년 YTD분기 사업부 부문정보 기준 도료의 영업이익률은 1.8%이며 기준일은 2021-12-31입니다.,1.8
2021-12-31,2021,YTD,2021 YTD,기타,매출액,매출액,359208,백만원,2021YTD|기타|매출액|매출액|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2021년 YTD분기 사업부 부문정보 기준 기타의 매출액은 359208백만원이며 기준일은 2021-12-31입니다.,359208
2021-12-31,2021,YTD,2021 YTD,기타,영업이익,영업이익,-3772,백만원,2021YTD|기타|영업이익|영업이익|백만원,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2021년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 -3772백만원이며 기준일은 2021-12-31입니다.,-3772
2021-12-31,2021,YTD,2021 YTD,기타,영업이익,영업이익률(%),-1.1,%,2021YTD|기타|영업이익|영업이익률(%)|%,2021 YTD | 2021년 YTD | 2021년 YTD분기 | 2021-12-31 기준 기타 영업이익률(%) | 사업부 | 부문정보 | 기타 | 영업이익률(%) | other | operating margin | op margin | 이익률 | 수익성 | margin | %,2021년 YTD분기 사업부 부문정보 기준 기타의 영업이익률은 -1.1%이며 기준일은 2021-12-31입니다.,-1.1
2022-12-31,2022,YTD,2022 YTD,전사(공통),매출액,매출액,6774794,백만원,2022YTD|전사(공통)|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 매출액은 6774794백만원이며 기준일은 2022-12-31입니다.,6774794
2022-12-31,2022,YTD,2022 YTD,전사(공통),영업이익,영업이익,467662,백만원,2022YTD|전사(공통)|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익은 467662백만원이며 기준일은 2022-12-31입니다.,467662
2022-12-31,2022,YTD,2022 YTD,전사(공통),영업이익,영업이익률(%),6.9,%,2022YTD|전사(공통)|영업이익|영업이익률(%)|%,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 6.9%이며 기준일은 2022-12-31입니다.,6.9
2022-12-31,2022,YTD,2022 YTD,전사(공통),당기순이익,당기순이익,28662,백만원,2022YTD|전사(공통)|당기순이익|당기순이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 28662백만원이며 기준일은 2022-12-31입니다.,28662
2022-12-31,2022,YTD,2022 YTD,전사(공통),당기순이익,당기순이익률(%),0.4,%,2022YTD|전사(공통)|당기순이익|당기순이익률(%)|%,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 당기순이익률(%) | 사업부 | 부문정보 | 전사(공통) | 당기순이익률(%) | 전사 | 공통 | 순이익률 | net margin | 수익성 | 당기순익률 | %,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 당기순이익률은 0.4%이며 기준일은 2022-12-31입니다.,0.4
2022-12-31,2022,YTD,2022 YTD,실리콘,매출액,매출액,3709107,백만원,2022YTD|실리콘|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 실리콘의 매출액은 3709107백만원이며 기준일은 2022-12-31입니다.,3709107
2022-12-31,2022,YTD,2022 YTD,실리콘,영업이익,영업이익,261474,백만원,2022YTD|실리콘|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익은 261474백만원이며 기준일은 2022-12-31입니다.,261474
2022-12-31,2022,YTD,2022 YTD,실리콘,영업이익,영업이익률(%),7,%,2022YTD|실리콘|영업이익|영업이익률(%)|%,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 실리콘 영업이익률(%) | 사업부 | 부문정보 | 실리콘 | 영업이익률(%) | 실리콘사업부 | silicone | operating margin | op margin | 이익률 | 수익성 | margin | %,2022년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익률은 7%이며 기준일은 2022-12-31입니다.,7
2022-12-31,2022,YTD,2022 YTD,건자재,매출액,매출액,1113506,백만원,2022YTD|건자재|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 건자재의 매출액은 1113506백만원이며 기준일은 2022-12-31입니다.,1113506
2022-12-31,2022,YTD,2022 YTD,건자재,영업이익,영업이익,119793,백만원,2022YTD|건자재|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 건자재의 영업이익은 119793백만원이며 기준일은 2022-12-31입니다.,119793
2022-12-31,2022,YTD,2022 YTD,건자재,영업이익,영업이익률(%),10.8,%,2022YTD|건자재|영업이익|영업이익률(%)|%,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 영업이익률(%) | 사업부 | 부문정보 | 건자재 | 영업이익률(%) | 건재 | 건자재사업부 | operating margin | op margin | 이익률 | 수익성 | margin | %,2022년 YTD분기 사업부 부문정보 기준 건자재의 영업이익률은 10.8%이며 기준일은 2022-12-31입니다.,10.8
2022-12-31,2022,YTD,2022 YTD,도료,매출액,매출액,1486019,백만원,2022YTD|도료|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 도료의 매출액은 1486019백만원이며 기준일은 2022-12-31입니다.,1486019
2022-12-31,2022,YTD,2022 YTD,도료,영업이익,영업이익,58590,백만원,2022YTD|도료|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 도료의 영업이익은 58590백만원이며 기준일은 2022-12-31입니다.,58590
2022-12-31,2022,YTD,2022 YTD,도료,영업이익,영업이익률(%),3.9,%,2022YTD|도료|영업이익|영업이익률(%)|%,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2022년 YTD분기 사업부 부문정보 기준 도료의 영업이익률은 3.9%이며 기준일은 2022-12-31입니다.,3.9
2022-12-31,2022,YTD,2022 YTD,기타,매출액,매출액,466162,백만원,2022YTD|기타|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 기타의 매출액은 466162백만원이며 기준일은 2022-12-31입니다.,466162
2022-12-31,2022,YTD,2022 YTD,기타,영업이익,영업이익,7738,백만원,2022YTD|기타|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 7738백만원이며 기준일은 2022-12-31입니다.,7738
2022-12-31,2022,YTD,2022 YTD,기타,영업이익,영업이익률(%),1.7,%,2022YTD|기타|영업이익|영업이익률(%)|%,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 영업이익률(%) | 사업부 | 부문정보 | 기타 | 영업이익률(%) | other | operating margin | op margin | 이익률 | 수익성 | margin | %,2022년 YTD분기 사업부 부문정보 기준 기타의 영업이익률은 1.7%이며 기준일은 2022-12-31입니다.,1.7
2022-12-31,2022,YTD,2022 YTD,연결조정,영업이익,영업이익,20066,백만원,2022YTD|연결조정|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 연결조정의 영업이익은 20066백만원이며 기준일은 2022-12-31입니다.,20066
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,매출액,1564943,백만원,2023Q1|전사(공통)|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 매출액은 1564943백만원이며 기준일은 2023-03-31입니다.,1564943
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익,75828,백만원,2023Q1|전사(공통)|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익은 75828백만원이며 기준일은 2023-03-31입니다.,75828
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익률(%),4.8,%,2023Q1|전사(공통)|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 4.8%이며 기준일은 2023-03-31입니다.,4.8
2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,당기순이익,-15452,백만원,2023Q1|전사(공통)|당기순이익|당기순이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 -15452백만원이며 기준일은 2023-03-31입니다.,-15452
2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,당기순이익률(%),-1,%,2023Q1|전사(공통)|당기순이익|당기순이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 당기순이익률(%) | 사업부 | 부문정보 | 전사(공통) | 당기순이익률(%) | 전사 | 공통 | 순이익률 | net margin | 수익성 | 당기순익률 | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 당기순이익률은 -1%이며 기준일은 2023-03-31입니다.,-1
2023-03-31,2023,Q1,2023 Q1,실리콘,매출액,매출액,804007,백만원,2023Q1|실리콘|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 실리콘의 매출액은 804007백만원이며 기준일은 2023-03-31입니다.,804007
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익,13222,백만원,2023Q1|실리콘|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 실리콘의 영업이익은 13222백만원이며 기준일은 2023-03-31입니다.,13222
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익률(%),1.6,%,2023Q1|실리콘|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익률(%) | 사업부 | 부문정보 | 실리콘 | 영업이익률(%) | 실리콘사업부 | silicone | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 1분기 사업부 부문정보 기준 실리콘의 영업이익률은 1.6%이며 기준일은 2023-03-31입니다.,1.6
2023-03-31,2023,Q1,2023 Q1,건자재,매출액,매출액,288788,백만원,2023Q1|건자재|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 건자재의 매출액은 288788백만원이며 기준일은 2023-03-31입니다.,288788
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익,35035,백만원,2023Q1|건자재|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 건자재의 영업이익은 35035백만원이며 기준일은 2023-03-31입니다.,35035
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익률(%),12.1,%,2023Q1|건자재|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익률(%) | 사업부 | 부문정보 | 건자재 | 영업이익률(%) | 건재 | 건자재사업부 | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 1분기 사업부 부문정보 기준 건자재의 영업이익률은 12.1%이며 기준일은 2023-03-31입니다.,12.1
2023-03-31,2023,Q1,2023 Q1,도료,매출액,매출액,346911,백만원,2023Q1|도료|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 도료의 매출액은 346911백만원이며 기준일은 2023-03-31입니다.,346911
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익,20963,백만원,2023Q1|도료|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 도료의 영업이익은 20963백만원이며 기준일은 2023-03-31입니다.,20963
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익률(%),6,%,2023Q1|도료|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 1분기 사업부 부문정보 기준 도료의 영업이익률은 6%이며 기준일은 2023-03-31입니다.,6
2023-03-31,2023,Q1,2023 Q1,기타,매출액,매출액,125236,백만원,2023Q1|기타|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 기타의 매출액은 125236백만원이며 기준일은 2023-03-31입니다.,125236
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익,-1815,백만원,2023Q1|기타|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 기타의 영업이익은 -1815백만원이며 기준일은 2023-03-31입니다.,-1815
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익률(%),-1.4,%,2023Q1|기타|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 영업이익률(%) | 사업부 | 부문정보 | 기타 | 영업이익률(%) | other | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 1분기 사업부 부문정보 기준 기타의 영업이익률은 -1.4%이며 기준일은 2023-03-31입니다.,-1.4
2023-03-31,2023,Q1,2023 Q1,연결조정,영업이익,영업이익,8423,백만원,2023Q1|연결조정|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 연결조정의 영업이익은 8423백만원이며 기준일은 2023-03-31입니다.,8423
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,매출액,1588345,백만원,2023Q2|전사(공통)|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 매출액은 1588345백만원이며 기준일은 2023-06-30입니다.,1588345
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익,90384,백만원,2023Q2|전사(공통)|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익은 90384백만원이며 기준일은 2023-06-30입니다.,90384
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익률(%),5.7,%,2023Q2|전사(공통)|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 5.7%이며 기준일은 2023-06-30입니다.,5.7
2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,당기순이익,67324,백만원,2023Q2|전사(공통)|당기순이익|당기순이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 67324백만원이며 기준일은 2023-06-30입니다.,67324
