회사,데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,fact_text,keyword_text
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,당기순이익,42300.0,백만원,"KCC 2017년 4분기 전사 당기순이익은 42,300백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,부채비율,62.7,%,KCC 2017년 4분기 전사 부채비율은 62.7%입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채비율 | debt ratio | 부채/자본 | %
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,부채총계,3677520.0,백만원,"KCC 2017년 4분기 전사 부채총계은 3,677,520백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,유동부채,2603527.0,백만원,"KCC 2017년 4분기 전사 유동부채은 2,603,527백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동부채 | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,유동비율,94.2,%,KCC 2017년 4분기 전사 유동비율은 94.2%입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동비율 | current ratio | %
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,유동자산,2452254.0,백만원,"KCC 2017년 4분기 전사 유동자산은 2,452,254백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동자산 | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,자기자본,5866257.0,백만원,"KCC 2017년 4분기 전사 자기자본은 5,866,257백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본 | 자본 | equity | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,자기자본비율,61.5,%,KCC 2017년 4분기 전사 자기자본비율은 61.5%입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본비율 | 자본 | equity | %
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,자기자본순이익률(roe),0.7,%,KCC 2017년 4분기 전사 자기자본순이익률(roe)은 0.7%입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본순이익률(roe) | 자본 | equity | %
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,자산총계,9543777.0,백만원,"KCC 2017년 4분기 전사 자산총계은 9,543,777백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자산총계 | 총자산 | assets | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,차입금,2248606.0,백만원,"KCC 2017년 4분기 전사 차입금은 2,248,606백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금 | 백만원
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,차입금의존도,23.6,%,KCC 2017년 4분기 전사 차입금의존도은 23.6%입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금의존도 | %
KCC,주요재무지표,2017-12-31,2017,Q4,2017 Q4,전사,,총자산이익률,0.4,%,KCC 2017년 4분기 전사 총자산이익률은 0.4%입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2017 | 2017년 | Q4 | 4분기 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 총자산이익률 | %
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,당기순이익,42300.0,백만원,"KCC 2017년 누계 전사 당기순이익은 42,300백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,부채총계,3677520.0,백만원,"KCC 2017년 누계 전사 부채총계은 3,677,520백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,유동부채,2603527.0,백만원,"KCC 2017년 누계 전사 유동부채은 2,603,527백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동부채 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,유동자산,2452254.0,백만원,"KCC 2017년 누계 전사 유동자산은 2,452,254백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동자산 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,자기자본,5866257.0,백만원,"KCC 2017년 누계 전사 자기자본은 5,866,257백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본 | 자본 | equity | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,자산총계,9543777.0,백만원,"KCC 2017년 누계 전사 자산총계은 9,543,777백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자산총계 | 총자산 | assets | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2017-12-31,2017,YTD,2017 YTD,전사,,차입금,2248606.0,백만원,"KCC 2017년 누계 전사 차입금은 2,248,606백만원입니다. 기준일은 2017-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2017 | 2017년 | YTD | 누계 | 2017-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,당기순이익,-23104.0,백만원,"KCC 2018년 4분기 전사 당기순이익은 -23,104백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,부채비율,56.2,%,KCC 2018년 4분기 전사 부채비율은 56.2%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채비율 | debt ratio | 부채/자본 | %
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,부채총계,3224072.0,백만원,"KCC 2018년 4분기 전사 부채총계은 3,224,072백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,유동부채,1422169.0,백만원,"KCC 2018년 4분기 전사 유동부채은 1,422,169백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동부채 | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,유동비율,186.0,%,KCC 2018년 4분기 전사 유동비율은 186%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동비율 | current ratio | %
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,유동자산,2645609.0,백만원,"KCC 2018년 4분기 전사 유동자산은 2,645,609백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동자산 | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자기자본,5741347.0,백만원,"KCC 2018년 4분기 전사 자기자본은 5,741,347백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본 | 자본 | equity | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자기자본비율,64.0,%,KCC 2018년 4분기 전사 자기자본비율은 64%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본비율 | 자본 | equity | %
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자기자본순이익률(roe),-0.4,%,KCC 2018년 4분기 전사 자기자본순이익률(roe)은 -0.4%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본순이익률(roe) | 자본 | equity | %
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,자산총계,8965418.0,백만원,"KCC 2018년 4분기 전사 자산총계은 8,965,418백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자산총계 | 총자산 | assets | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,차입금,1875678.0,백만원,"KCC 2018년 4분기 전사 차입금은 1,875,678백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금 | 백만원
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,차입금의존도,20.9,%,KCC 2018년 4분기 전사 차입금의존도은 20.9%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금의존도 | %
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,총자산이익률,-0.3,%,KCC 2018년 4분기 전사 총자산이익률은 -0.3%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 총자산이익률 | %
KCC,주요재무지표,2018-12-31,2018,Q4,2018 Q4,전사,,총자산증가율,-6.1,%,KCC 2018년 4분기 전사 총자산증가율은 -6.1%입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2018 | 2018년 | Q4 | 4분기 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 총자산증가율 | %
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,당기순이익,-23104.0,백만원,"KCC 2018년 누계 전사 당기순이익은 -23,104백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,부채총계,3224072.0,백만원,"KCC 2018년 누계 전사 부채총계은 3,224,072백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,유동부채,1422169.0,백만원,"KCC 2018년 누계 전사 유동부채은 1,422,169백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동부채 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,유동자산,2645609.0,백만원,"KCC 2018년 누계 전사 유동자산은 2,645,609백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동자산 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,자기자본,5741347.0,백만원,"KCC 2018년 누계 전사 자기자본은 5,741,347백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본 | 자본 | equity | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,자산총계,8965418.0,백만원,"KCC 2018년 누계 전사 자산총계은 8,965,418백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자산총계 | 총자산 | assets | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2018-12-31,2018,YTD,2018 YTD,전사,,차입금,1875678.0,백만원,"KCC 2018년 누계 전사 차입금은 1,875,678백만원입니다. 기준일은 2018-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2018 | 2018년 | YTD | 누계 | 2018-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,당기순이익,-221877.0,백만원,"KCC 2019년 4분기 전사 당기순이익은 -221,877백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,당기순이익증가율,-860.4,%,KCC 2019년 4분기 전사 당기순이익증가율은 -860.4%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익증가율 | 순이익 | net income | net profit | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,부채비율,110.7,%,KCC 2019년 4분기 전사 부채비율은 110.7%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채비율 | debt ratio | 부채/자본 | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,부채총계,4928995.0,백만원,"KCC 2019년 4분기 전사 부채총계은 4,928,995백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,유동부채,2916785.0,백만원,"KCC 2019년 4분기 전사 유동부채은 2,916,785백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동부채 | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,유동비율,70.6,%,KCC 2019년 4분기 전사 유동비율은 70.6%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동비율 | current ratio | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,유동자산,2059589.0,백만원,"KCC 2019년 4분기 전사 유동자산은 2,059,589백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동자산 | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자기자본,4453227.0,백만원,"KCC 2019년 4분기 전사 자기자본은 4,453,227백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본 | 자본 | equity | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자기자본비율,47.5,%,KCC 2019년 4분기 전사 자기자본비율은 47.5%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본비율 | 자본 | equity | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자기자본순이익률(roe),-5.0,%,KCC 2019년 4분기 전사 자기자본순이익률(roe)은 -5%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본순이익률(roe) | 자본 | equity | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,자산총계,9382222.0,백만원,"KCC 2019년 4분기 전사 자산총계은 9,382,222백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자산총계 | 총자산 | assets | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,차입금,2499969.0,백만원,"KCC 2019년 4분기 전사 차입금은 2,499,969백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금 | 백만원
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,차입금의존도,26.6,%,KCC 2019년 4분기 전사 차입금의존도은 26.6%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금의존도 | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,총자산이익률,-2.4,%,KCC 2019년 4분기 전사 총자산이익률은 -2.4%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 총자산이익률 | %
KCC,주요재무지표,2019-12-31,2019,Q4,2019 Q4,전사,,총자산증가율,4.6,%,KCC 2019년 4분기 전사 총자산증가율은 4.6%입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2019 | 2019년 | Q4 | 4분기 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 총자산증가율 | %
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,당기순이익,-221877.0,백만원,"KCC 2019년 누계 전사 당기순이익은 -221,877백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,부채총계,4928995.0,백만원,"KCC 2019년 누계 전사 부채총계은 4,928,995백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,유동부채,2916785.0,백만원,"KCC 2019년 누계 전사 유동부채은 2,916,785백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동부채 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,유동자산,2059589.0,백만원,"KCC 2019년 누계 전사 유동자산은 2,059,589백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 유동자산 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,자기자본,4453227.0,백만원,"KCC 2019년 누계 전사 자기자본은 4,453,227백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자기자본 | 자본 | equity | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,자산총계,9382222.0,백만원,"KCC 2019년 누계 전사 자산총계은 9,382,222백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 자산총계 | 총자산 | assets | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2019-12-31,2019,YTD,2019 YTD,전사,,차입금,2499969.0,백만원,"KCC 2019년 누계 전사 차입금은 2,499,969백만원입니다. 기준일은 2019-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2019 | 2019년 | YTD | 누계 | 2019-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 차입금 | 백만원 | 연간누계 | cumulative
KCC,주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,당기순이익,560873.0,백만원,"KCC 2020년 4분기 전사 당기순이익은 560,873백만원입니다. 기준일은 2020-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2020 | 2020년 | Q4 | 4분기 | 2020-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,부채비율,135.4,%,KCC 2020년 4분기 전사 부채비율은 135.4%입니다. 기준일은 2020-12-31이며 데이터 구분은 주요재무지표입니다.,KCC | 2020 | 2020년 | Q4 | 4분기 | 2020-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채비율 | debt ratio | 부채/자본 | %
KCC,주요재무지표,2020-12-31,2020,Q4,2020 Q4,전사,,부채총계,7101577.0,백만원,"KCC 2020년 4분기 전사 부채총계은 7,101,577백만원입니다. 기준일은 2020-12-31이며 데이터 구분은 주요재무지표입니다.",KCC | 2020 | 2020년 | Q4 | 4분기 | 2020-12-31 | 주요재무지표 | 재무지표 | financial metrics | 전사 | 회사 전체 | 부채총계 | 총부채 | liabilities | 백만원
