기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,search_tag,search_text,fact_text,수치표시
2025-12-31,2025,YTD,2025 YTD,건자재,매출액,매출액,966581,백만원,2025YTD|건자재|매출액|매출액|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2025년 YTD분기 사업부 부문정보 기준 건자재의 매출액은 966581백만원이며 기준일은 2025-12-31입니다.,966581
2025-12-31,2025,YTD,2025 YTD,건자재,영업이익,영업이익,115096,백만원,2025YTD|건자재|영업이익|영업이익|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 YTD분기 사업부 부문정보 기준 건자재의 영업이익은 115096백만원이며 기준일은 2025-12-31입니다.,115096
2025-12-31,2025,YTD,2025 YTD,기타,매출액,매출액,540282,백만원,2025YTD|기타|매출액|매출액|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2025년 YTD분기 사업부 부문정보 기준 기타의 매출액은 540282백만원이며 기준일은 2025-12-31입니다.,540282
2025-12-31,2025,YTD,2025 YTD,기타,영업이익,영업이익,-10854,백만원,2025YTD|기타|영업이익|영업이익|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 -10854백만원이며 기준일은 2025-12-31입니다.,-10854
2025-12-31,2025,YTD,2025 YTD,도료,매출액,매출액,1909829,백만원,2025YTD|도료|매출액|매출액|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2025년 YTD분기 사업부 부문정보 기준 도료의 매출액은 1909829백만원이며 기준일은 2025-12-31입니다.,1909829
2025-12-31,2025,YTD,2025 YTD,도료,영업이익,영업이익,219442,백만원,2025YTD|도료|영업이익|영업이익|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 YTD분기 사업부 부문정보 기준 도료의 영업이익은 219442백만원이며 기준일은 2025-12-31입니다.,219442
2025-12-31,2025,YTD,2025 YTD,실리콘,매출액,매출액,3067128,백만원,2025YTD|실리콘|매출액|매출액|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2025년 YTD분기 사업부 부문정보 기준 실리콘의 매출액은 3067128백만원이며 기준일은 2025-12-31입니다.,3067128
2025-12-31,2025,YTD,2025 YTD,실리콘,영업이익,영업이익,81053,백만원,2025YTD|실리콘|영업이익|영업이익|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익은 81053백만원이며 기준일은 2025-12-31입니다.,81053
2025-12-31,2025,YTD,2025 YTD,연결조정,영업이익,영업이익,22879,백만원,2025YTD|연결조정|영업이익|영업이익|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 YTD분기 사업부 부문정보 기준 연결조정의 영업이익은 22879백만원이며 기준일은 2025-12-31입니다.,22879
2025-12-31,2025,YTD,2025 YTD,전사(공통),매출액,매출액,6483820,백만원,2025YTD|전사(공통)|매출액|매출액|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2025년 YTD분기 사업부 부문정보 기준 전사(공통)의 매출액은 6483820백만원이며 기준일은 2025-12-31입니다.,6483820
2025-12-31,2025,YTD,2025 YTD,전사(공통),영업이익,영업이익,427616,백만원,2025YTD|전사(공통)|영업이익|영업이익|백만원,2025 YTD | 2025년 YTD | 2025년 YTD분기 | 2025-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익은 427616백만원이며 기준일은 2025-12-31입니다.,427616
2025-12-31,2025,Q4,2025 Q4,건자재,매출액,매출액,235436,백만원,2025Q4|건자재|매출액|매출액|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2025년 4분기 사업부 부문정보 기준 건자재의 매출액은 235436백만원이며 기준일은 2025-12-31입니다.,235436
2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,영업이익,25972,백만원,2025Q4|건자재|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 건자재의 영업이익은 25972백만원이며 기준일은 2025-12-31입니다.,25972
2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,영업이익률(%),11.03,%,2025Q4|건자재|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 건자재의 영업이익은 25972백만원이며 기준일은 2025-12-31입니다.,11.03
2025-12-31,2025,Q4,2025 Q4,기타,매출액,매출액,122471,백만원,2025Q4|기타|매출액|매출액|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2025년 4분기 사업부 부문정보 기준 기타의 매출액은 122471백만원이며 기준일은 2025-12-31입니다.,122471
2025-12-31,2025,Q4,2025 Q4,기타,영업이익,영업이익,-5265,백만원,2025Q4|기타|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 기타의 영업이익은 -5265백만원이며 기준일은 2025-12-31입니다.,-5265
2025-12-31,2025,Q4,2025 Q4,기타,영업이익,영업이익률(%),-4.30,%,2025Q4|건자재|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 건자재의 영업이익은 25972백만원이며 기준일은 2025-12-31입니다.,-4.30
2025-12-31,2025,Q4,2025 Q4,도료,매출액,매출액,451337,백만원,2025Q4|도료|매출액|매출액|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2025년 4분기 사업부 부문정보 기준 도료의 매출액은 451337백만원이며 기준일은 2025-12-31입니다.,451337
2025-12-31,2025,Q4,2025 Q4,도료,영업이익,영업이익,41890,백만원,2025Q4|도료|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 도료의 영업이익은 41890백만원이며 기준일은 2025-12-31입니다.,41890
2025-12-31,2025,Q4,2025 Q4,도료,영업이익,영업이익률(%),9.28,%,2025Q4|도료|영업이익|영업이익률(%)|%,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 4분기 사업부 부문정보 기준 도료의 영업이익률(%)은 9%이며 기준일은 2025-12-31입니다.,9.28
2025-12-31,2025,Q4,2025 Q4,실리콘,매출액,매출액,747174,백만원,2025Q4|실리콘|매출액|매출액|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2025년 4분기 사업부 부문정보 기준 실리콘의 매출액은 747174백만원이며 기준일은 2025-12-31입니다.,747174
2025-12-31,2025,Q4,2025 Q4,실리콘,영업이익,영업이익,-1845,백만원,2025Q4|실리콘|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 실리콘의 영업이익은 -1845백만원이며 기준일은 2025-12-31입니다.,-1845
2025-12-31,2025,Q4,2025 Q4,실리콘,영업이익,영업이익률(%),-0.25,%,2025Q4|실리콘|영업이익|영업이익률(%)|%,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 4분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 0%이며 기준일은 2025-12-31입니다.,-0.25
2025-12-31,2025,Q4,2025 Q4,연결조정,영업이익,영업이익,5775,백만원,2025Q4|연결조정|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 연결조정의 영업이익은 5775백만원이며 기준일은 2025-12-31입니다.,5775
2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,매출액,1556418,백만원,2025Q4|전사(공통)|매출액|매출액|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2025년 4분기 사업부 부문정보 기준 전사(공통)의 매출액은 1556418백만원이며 기준일은 2025-12-31입니다.,1556418
2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,영업이익,66527,백만원,2025Q4|전사(공통)|영업이익|영업이익|백만원,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 4분기 사업부 부문정보 기준 전사(공통)의 영업이익은 66527백만원이며 기준일은 2025-12-31입니다.,66527
2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,영업이익률(%),4.27,%,2025Q4|전사(공통)|영업이익|영업이익률(%)|%,2025 Q4 | 2025년 Q4 | 2025년 4분기 | 2025-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 4분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 4%이며 기준일은 2025-12-31입니다.,4.27
2025-09-30,2025,Q3,2025 Q3,건자재,매출액,매출액,246977,백만원,2025Q3|건자재|매출액|매출액|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2025년 3분기 사업부 부문정보 기준 건자재의 매출액은 246977백만원이며 기준일은 2025-09-30입니다.,246977
2025-09-30,2025,Q3,2025 Q3,건자재,영업이익,영업이익,33462,백만원,2025Q3|건자재|영업이익|영업이익|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 3분기 사업부 부문정보 기준 건자재의 영업이익은 33462백만원이며 기준일은 2025-09-30입니다.,33462
2025-09-30,2025,Q3,2025 Q3,건자재,영업이익,영업이익률(%),13.55,%,2025Q3|건자재|영업이익|영업이익률(%)|%,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 3분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 14%이며 기준일은 2025-09-30입니다.,13.55
2025-09-30,2025,Q3,2025 Q3,기타,매출액,매출액,143954,백만원,2025Q3|기타|매출액|매출액|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2025년 3분기 사업부 부문정보 기준 기타의 매출액은 143954백만원이며 기준일은 2025-09-30입니다.,143954
2025-09-30,2025,Q3,2025 Q3,기타,영업이익,영업이익,-275,백만원,2025Q3|기타|영업이익|영업이익|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 3분기 사업부 부문정보 기준 기타의 영업이익은 -275백만원이며 기준일은 2025-09-30입니다.,-275
2025-09-30,2025,Q3,2025 Q3,기타,영업이익,영업이익률(%),-0.19,%,2025Q3|기타|영업이익|영업이익률(%)|%,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 3분기 사업부 부문정보 기준 기타의 영업이익률(%)은 0%이며 기준일은 2025-09-30입니다.,-0.19
2025-09-30,2025,Q3,2025 Q3,도료,매출액,매출액,482818,백만원,2025Q3|도료|매출액|매출액|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2025년 3분기 사업부 부문정보 기준 도료의 매출액은 482818백만원이며 기준일은 2025-09-30입니다.,482818
2025-09-30,2025,Q3,2025 Q3,도료,영업이익,영업이익,56958,백만원,2025Q3|도료|영업이익|영업이익|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 3분기 사업부 부문정보 기준 도료의 영업이익은 56958백만원이며 기준일은 2025-09-30입니다.,56958
2025-09-30,2025,Q3,2025 Q3,도료,영업이익,영업이익률(%),11.80,%,2025Q3|도료|영업이익|영업이익률(%)|%,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 3분기 사업부 부문정보 기준 도료의 영업이익률(%)은 12%이며 기준일은 2025-09-30입니다.,11.80
2025-09-30,2025,Q3,2025 Q3,실리콘,매출액,매출액,749084,백만원,2025Q3|실리콘|매출액|매출액|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2025년 3분기 사업부 부문정보 기준 실리콘의 매출액은 749084백만원이며 기준일은 2025-09-30입니다.,749084
2025-09-30,2025,Q3,2025 Q3,실리콘,영업이익,영업이익,21408,백만원,2025Q3|실리콘|영업이익|영업이익|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 3분기 사업부 부문정보 기준 실리콘의 영업이익은 21408백만원이며 기준일은 2025-09-30입니다.,21408
2025-09-30,2025,Q3,2025 Q3,실리콘,영업이익,영업이익률(%),2.86,%,2025Q3|실리콘|영업이익|영업이익률(%)|%,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 3분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 3%이며 기준일은 2025-09-30입니다.,2.86
2025-09-30,2025,Q3,2025 Q3,연결조정,영업이익,영업이익,5711,백만원,2025Q3|연결조정|영업이익|영업이익|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 3분기 사업부 부문정보 기준 연결조정의 영업이익은 5711백만원이며 기준일은 2025-09-30입니다.,5711
2025-09-30,2025,Q3,2025 Q3,전사(공통),매출액,매출액,1622833,백만원,2025Q3|전사(공통)|매출액|매출액|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2025년 3분기 사업부 부문정보 기준 전사(공통)의 매출액은 1622833백만원이며 기준일은 2025-09-30입니다.,1622833
2025-09-30,2025,Q3,2025 Q3,전사(공통),영업이익,영업이익,117264,백만원,2025Q3|전사(공통)|영업이익|영업이익|백만원,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 3분기 사업부 부문정보 기준 전사(공통)의 영업이익은 117264백만원이며 기준일은 2025-09-30입니다.,117264
2025-09-30,2025,Q3,2025 Q3,전사(공통),영업이익,영업이익률(%),7.23,%,2025Q3|전사(공통)|영업이익|영업이익률(%)|%,2025 Q3 | 2025년 Q3 | 2025년 3분기 | 2025-09-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 3분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 7%이며 기준일은 2025-09-30입니다.,7.23
2025-06-30,2025,Q2,2025 Q2,건자재,매출액,매출액,251894,백만원,2025Q2|건자재|매출액|매출액|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2025년 2분기 사업부 부문정보 기준 건자재의 매출액은 251894백만원이며 기준일은 2025-06-30입니다.,251894
2025-06-30,2025,Q2,2025 Q2,건자재,영업이익,영업이익,31920,백만원,2025Q2|건자재|영업이익|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 2분기 사업부 부문정보 기준 건자재의 영업이익은 31920백만원이며 기준일은 2025-06-30입니다.,31920
2025-06-30,2025,Q2,2025 Q2,건자재,영업이익,영업이익률(%),12.67,%,2025Q2|건자재|영업이익|영업이익률(%)|%,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 2분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 13%이며 기준일은 2025-06-30입니다.,12.67
2025-06-30,2025,Q2,2025 Q2,기타,매출액,매출액,138479,백만원,2025Q2|기타|매출액|매출액|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2025년 2분기 사업부 부문정보 기준 기타의 매출액은 138479백만원이며 기준일은 2025-06-30입니다.,138479
2025-06-30,2025,Q2,2025 Q2,기타,영업이익,영업이익,-911,백만원,2025Q2|기타|영업이익|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 2분기 사업부 부문정보 기준 기타의 영업이익은 -911백만원이며 기준일은 2025-06-30입니다.,-911
2025-06-30,2025,Q2,2025 Q2,기타,영업이익,영업이익률(%),-0.66,%,2025Q2|기타|영업이익|영업이익률(%)|%,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 2분기 사업부 부문정보 기준 기타의 영업이익률(%)은 -1%이며 기준일은 2025-06-30입니다.,-0.66
2025-06-30,2025,Q2,2025 Q2,도료,매출액,매출액,518103,백만원,2025Q2|도료|매출액|매출액|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2025년 2분기 사업부 부문정보 기준 도료의 매출액은 518103백만원이며 기준일은 2025-06-30입니다.,518103
2025-06-30,2025,Q2,2025 Q2,도료,영업이익,영업이익,64672,백만원,2025Q2|도료|영업이익|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 2분기 사업부 부문정보 기준 도료의 영업이익은 64672백만원이며 기준일은 2025-06-30입니다.,64672
2025-06-30,2025,Q2,2025 Q2,도료,영업이익,영업이익률(%),12.48,%,2025Q2|도료|영업이익|영업이익률(%)|%,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 2분기 사업부 부문정보 기준 도료의 영업이익률(%)은 12%이며 기준일은 2025-06-30입니다.,12.48
2025-06-30,2025,Q2,2025 Q2,실리콘,매출액,매출액,796788,백만원,2025Q2|실리콘|매출액|매출액|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2025년 2분기 사업부 부문정보 기준 실리콘의 매출액은 796788백만원이며 기준일은 2025-06-30입니다.,796788
2025-06-30,2025,Q2,2025 Q2,실리콘,영업이익,영업이익,40893,백만원,2025Q2|실리콘|영업이익|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 2분기 사업부 부문정보 기준 실리콘의 영업이익은 40893백만원이며 기준일은 2025-06-30입니다.,40893
2025-06-30,2025,Q2,2025 Q2,실리콘,영업이익,영업이익률(%),5.13,%,2025Q2|실리콘|영업이익|영업이익률(%)|%,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 2분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 5%이며 기준일은 2025-06-30입니다.,5.13
2025-06-30,2025,Q2,2025 Q2,연결조정,영업이익,영업이익,3807,백만원,2025Q2|연결조정|영업이익|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 2분기 사업부 부문정보 기준 연결조정의 영업이익은 3807백만원이며 기준일은 2025-06-30입니다.,3807
2025-06-30,2025,Q2,2025 Q2,전사(공통),매출액,매출액,1705264,백만원,2025Q2|전사(공통)|매출액|매출액|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2025년 2분기 사업부 부문정보 기준 전사(공통)의 매출액은 1705264백만원이며 기준일은 2025-06-30입니다.,1705264
2025-06-30,2025,Q2,2025 Q2,전사(공통),영업이익,영업이익,140381,백만원,2025Q2|전사(공통)|영업이익|영업이익|백만원,2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익은 140381백만원이며 기준일은 2025-06-30입니다.,140381
